BOM_CMPNTS_ID;PRDCT;CMPNT;CMPNT_DSCR;CMPNT_BRTT_QTY;CMPNT_BRTT_QTY_UNT;PRDCT_BASE_QTY;PRDCT_TARG_QTY;CMPNT_RQRD_QTY;CMPNT_STCK_UNRS;CMPNT_STCK_RSTR;CMPNT_STCK_TRNS;CMPNT_STCK_QINS;CMPNT_STCK_BLCK;CMPNT_STCK_RTRN;CMPNT_STCK_TOT;CAN_BE_PRODUCED_UNRS;CAN_BE_PRODUCED_UNRS_QINS
1055173;80006868;633672;Component 633672;45.90;KG;1000.00;1000.00;45.90;1079.90;0.00;0.00;0.00;0.00;0.00;1079.90;23527.23;23527.23
1055174;80006868;644262;Component 644262;1.02;KG;1000.00;1000.00;1.02;7.20;0.00;0.00;0.00;0.00;0.00;7.20;7058.82;7058.82
1055175;80006868;645098;Component 645098;40.80;KG;1000.00;1000.00;40.80;515.00;0.00;0.00;0.00;0.00;0.00;515.00;12622.54;12622.54
1055176;80006868;645612;Component 645612;20.40;KG;1000.00;1000.00;20.40;522.50;0.00;0.00;0.00;0.00;0.00;522.50;25612.74;25612.74
1055177;80006868;660247;Component 660247;51.00;KG;1000.00;1000.00;51.00;8667.50;0.00;0.00;0.00;0.00;0.00;8667.50;169950.98;169950.98
1055178;80006868;684611;Component 684611;20.40;KG;1000.00;1000.00;20.40;416.30;0.00;0.00;0.00;0.00;0.00;416.30;20406.86;20406.86
1055179;80006868;99002050;Component 99002050;797.64;L;1000.00;1000.00;797.64;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1055180;80006869;60005904;Component 60005904;10.20;KG;1000.00;1000.00;10.20;18.00;0.00;0.00;50.00;0.00;0.00;68.00;1764.70;6666.66
1055181;80006869;602201;Component 602201;5.10;KG;1000.00;1000.00;5.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1055182;80006869;608636;Component 608636;1.02;KG;1000.00;1000.00;1.02;28.67;0.00;0.00;0.00;0.00;0.00;28.67;28115.68;28115.68
1055183;80006869;609206;Component 609206;10.20;KG;1000.00;1000.00;10.20;6.30;0.00;0.00;0.00;0.00;0.00;6.30;617.64;617.64
1055184;80006869;610168;Component 610168;30.60;KG;1000.00;1000.00;30.60;24.80;0.00;0.00;0.00;0.00;0.00;24.80;810.45;810.45
1055185;80006869;633371;Component 633371;51.00;KG;1000.00;1000.00;51.00;794.30;0.00;0.00;0.00;0.00;0.00;794.30;15574.50;15574.50
1055186;80006869;633630;Component 633630;10.20;KG;1000.00;1000.00;10.20;766.00;0.00;0.00;0.00;0.00;0.00;766.00;75098.03;75098.03
1055187;80006869;633672;Component 633672;51.00;KG;1000.00;1000.00;51.00;1079.90;0.00;0.00;0.00;0.00;0.00;1079.90;21174.50;21174.50
1055188;80006869;634697;Component 634697;1.02;KG;1000.00;1000.00;1.02;22.40;0.00;0.00;0.00;0.00;0.00;22.40;21960.78;21960.78
1055189;80006869;643951;Component 643951;30.60;KG;1000.00;1000.00;30.60;61.00;0.00;0.00;0.00;0.00;0.00;61.00;1993.46;1993.46
1055190;80006869;645082;Component 645082;81.60;KG;1000.00;1000.00;81.60;78.80;0.00;0.00;0.00;0.00;0.00;78.80;965.68;965.68
1055191;80006869;645678;Component 645678;5.10;KG;1000.00;1000.00;5.10;12.00;0.00;0.00;0.00;0.00;0.00;12.00;2352.94;2352.94
1055192;80006869;648696;Component 648696;81.60;KG;1000.00;1000.00;81.60;477.00;0.00;0.00;0.00;0.00;0.00;477.00;5845.58;5845.58
1055193;80006869;660247;Component 660247;51.00;KG;1000.00;1000.00;51.00;8667.50;0.00;0.00;0.00;0.00;0.00;8667.50;169950.98;169950.98
1055194;80006869;695159;Component 695159;4.12;KG;1000.00;1000.00;4.12;0.97;0.00;0.00;0.00;0.00;0.00;0.97;237.62;237.62
1055195;80006869;695195;Component 695195;0.51;KG;1000.00;1000.00;0.51;35.75;0.00;0.00;0.00;0.00;0.00;35.75;70115.68;70115.68
1055196;80006869;99002050;Component 99002050;595.17;L;1000.00;1000.00;595.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1055197;80006870;60005904;Component 60005904;8.16;KG;1000.00;1000.00;8.16;18.00;0.00;0.00;50.00;0.00;0.00;68.00;2205.88;8333.33
1055198;80006870;60005906;Component 60005906;2.04;KG;1000.00;1000.00;2.04;19.00;0.00;0.00;25.00;0.00;0.00;44.00;9313.72;21568.62
1055199;80006870;607128;Component 607128;0.20;KG;1000.00;1000.00;0.20;9.90;0.00;0.00;0.00;0.00;0.00;9.90;48558.82;48558.82
1055200;80006870;610166;Component 610166;40.80;KG;1000.00;1000.00;40.80;270.00;0.00;0.00;0.00;0.00;0.00;270.00;6617.64;6617.64
1055201;80006870;610174;Component 610174;10.20;KG;1000.00;1000.00;10.20;15.00;0.00;0.00;0.00;0.00;0.00;15.00;1470.58;1470.58
1055202;80006870;610186;Component 610186;10.20;KG;1000.00;1000.00;10.20;19.40;0.00;0.00;0.00;0.00;0.00;19.40;1901.96;1901.96
1055203;80006870;610443;Component 610443;1.02;KG;1000.00;1000.00;1.02;17.56;0.00;0.00;0.00;0.00;0.00;17.56;17215.68;17215.68
1055204;80006870;630256;Component 630256;71.40;KG;1000.00;1000.00;71.40;193.40;0.00;0.00;0.00;0.00;0.00;193.40;2708.68;2708.68
1055205;80006870;645098;Component 645098;51.00;KG;1000.00;1000.00;51.00;515.00;0.00;0.00;0.00;0.00;0.00;515.00;10098.03;10098.03
1055206;80006870;645501;Component 645501;51.00;KG;1000.00;1000.00;51.00;82.20;0.00;0.00;0.00;0.00;0.00;82.20;1611.76;1611.76
1055207;80006870;645688;Component 645688;1.03;KG;1000.00;1000.00;1.03;14.05;0.00;0.00;0.00;0.00;0.00;14.05;13640.77;13640.77
1055208;80006870;648696;Component 648696;30.60;KG;1000.00;1000.00;30.60;477.00;0.00;0.00;0.00;0.00;0.00;477.00;15588.23;15588.23
1055209;80006870;660247;Component 660247;51.00;KG;1000.00;1000.00;51.00;8667.50;0.00;0.00;0.00;0.00;0.00;8667.50;169950.98;169950.98
1055210;80006870;695159;Component 695159;3.09;KG;1000.00;1000.00;3.09;0.97;0.00;0.00;0.00;0.00;0.00;0.97;316.82;316.82
1055211;80006870;695195;Component 695195;0.51;KG;1000.00;1000.00;0.51;35.75;0.00;0.00;0.00;0.00;0.00;35.75;70115.68;70115.68
1055212;80006870;99002050;Component 99002050;687.78;L;1000.00;1000.00;687.78;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1055213;80006871;60005905;Component 60005905;12.24;KG;1000.00;1000.00;12.24;0.00;0.00;0.00;50.00;0.00;0.00;50.00;0.00;4084.96
1055214;80006871;60005909;Component 60005909;1.03;KG;1000.00;1000.00;1.03;9.00;0.00;0.00;0.00;0.00;0.00;9.00;8737.86;8737.86
1055215;80006871;610443;Component 610443;1.12;KG;1000.00;1000.00;1.12;17.56;0.00;0.00;0.00;0.00;0.00;17.56;15650.62;15650.62
1055216;80006871;630215;Component 630215;10.20;KG;1000.00;1000.00;10.20;63.26;0.00;0.00;0.00;0.00;0.00;63.26;6201.96;6201.96
1055217;80006871;630256;Component 630256;40.80;KG;1000.00;1000.00;40.80;193.40;0.00;0.00;0.00;0.00;0.00;193.40;4740.19;4740.19
1055218;80006871;638608;Component 638608;2.04;KG;1000.00;1000.00;2.04;49.20;0.00;0.00;0.00;0.00;0.00;49.20;24117.64;24117.64
1055219;80006871;641779;Component 641779;2.04;KG;1000.00;1000.00;2.04;10.80;0.00;0.00;0.00;0.00;0.00;10.80;5294.11;5294.11
1055220;80006871;645098;Component 645098;61.20;KG;1000.00;1000.00;61.20;515.00;0.00;0.00;0.00;0.00;0.00;515.00;8415.03;8415.03
1055221;80006871;645688;Component 645688;1.03;KG;1000.00;1000.00;1.03;14.05;0.00;0.00;0.00;0.00;0.00;14.05;13640.77;13640.77
1055222;80006871;660247;Component 660247;81.60;KG;1000.00;1000.00;81.60;8667.50;0.00;0.00;0.00;0.00;0.00;8667.50;106219.36;106219.36
1055223;80006871;684611;Component 684611;36.72;KG;1000.00;1000.00;36.72;416.30;0.00;0.00;0.00;0.00;0.00;416.30;11337.14;11337.14
1055224;80006871;695092;Component 695092;15.30;KG;1000.00;1000.00;15.30;135.50;0.00;0.00;0.00;0.00;0.00;135.50;8856.20;8856.20
1055225;80006871;99002050;Component 99002050;754.69;L;1000.00;1000.00;754.69;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1055226;80006872;60005904;Component 60005904;8.16;KG;1000.00;1000.00;8.16;18.00;0.00;0.00;50.00;0.00;0.00;68.00;2205.88;8333.33
1055227;80006872;60005909;Component 60005909;1.03;KG;1000.00;1000.00;1.03;9.00;0.00;0.00;0.00;0.00;0.00;9.00;8737.86;8737.86
1055228;80006872;60005910;Component 60005910;1.02;KG;1000.00;1000.00;1.02;3.83;0.00;0.00;0.00;0.00;0.00;3.83;3754.90;3754.90
1055229;80006872;633562;Component 633562;5.10;KG;1000.00;1000.00;5.10;156.00;0.00;0.00;0.00;0.00;0.00;156.00;30588.23;30588.23
1055230;80006872;633672;Component 633672;30.60;KG;1000.00;1000.00;30.60;1079.90;0.00;0.00;0.00;0.00;0.00;1079.90;35290.84;35290.84
1055231;80006872;645098;Component 645098;40.80;KG;1000.00;1000.00;40.80;515.00;0.00;0.00;0.00;0.00;0.00;515.00;12622.54;12622.54
1055232;80006872;645612;Component 645612;20.40;KG;1000.00;1000.00;20.40;522.50;0.00;0.00;0.00;0.00;0.00;522.50;25612.74;25612.74
1055233;80006872;648696;Component 648696;30.60;KG;1000.00;1000.00;30.60;477.00;0.00;0.00;0.00;0.00;0.00;477.00;15588.23;15588.23
1055234;80006872;660247;Component 660247;51.00;KG;1000.00;1000.00;51.00;8667.50;0.00;0.00;0.00;0.00;0.00;8667.50;169950.98;169950.98
1055235;80006872;684611;Component 684611;40.80;KG;1000.00;1000.00;40.80;416.30;0.00;0.00;0.00;0.00;0.00;416.30;10203.43;10203.43
1055236;80006872;99002050;Component 99002050;790.50;L;1000.00;1000.00;790.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1055237;844915;610228;Component 610228;51.00;KG;1000.00;1000.00;51.00;58.50;0.00;0.00;0.00;0.00;0.00;58.50;1147.05;1147.05
1055238;844915;632706;Component 632706;2.10;KG;1000.00;1000.00;2.10;22.00;0.00;0.00;0.00;0.00;0.00;22.00;10476.19;10476.19
1055239;844915;660048;Component 660048;642.60;KG;1000.00;1000.00;642.60;3844.90;0.00;0.00;0.00;0.00;0.00;3844.90;5983.34;5983.34
1055240;844915;99002050;Component 99002050;324.36;L;1000.00;1000.00;324.36;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1055241;844916;609293;Component 609293;81.60;KG;1000.00;1000.00;81.60;39.80;0.00;0.00;0.00;0.00;0.00;39.80;487.74;487.74
1055242;844916;610228;Component 610228;342.31;KG;1000.00;1000.00;342.31;58.50;0.00;0.00;0.00;0.00;0.00;58.50;170.89;170.89
1055243;844916;648435;Component 648435;5.34;KG;1000.00;1000.00;5.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1055244;844916;648679;Component 648679;208.85;KG;1000.00;1000.00;208.85;108.00;0.00;0.00;0.00;0.00;0.00;108.00;517.10;517.10
1055245;844916;660280;Component 660280;330.88;KG;1000.00;1000.00;330.88;154.00;0.00;0.00;0.00;0.00;0.00;154.00;465.41;465.41
1055246;844916;99002050;Component 99002050;51.00;L;1000.00;1000.00;51.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1055247;844921;609293;Component 609293;81.60;KG;1000.00;1000.00;81.60;39.80;0.00;0.00;0.00;0.00;0.00;39.80;487.74;487.74
1055248;844921;610228;Component 610228;399.82;KG;1000.00;1000.00;399.82;58.50;0.00;0.00;0.00;0.00;0.00;58.50;146.31;146.31
1055249;844921;648435;Component 648435;5.35;KG;1000.00;1000.00;5.35;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1055250;844921;648644;Component 648644;10.20;KG;1000.00;1000.00;10.20;3.60;0.00;0.00;0.00;0.00;0.00;3.60;352.94;352.94
1055251;844921;648679;Component 648679;104.41;KG;1000.00;1000.00;104.41;108.00;0.00;0.00;0.00;0.00;0.00;108.00;1034.31;1034.31
1055252;844921;660280;Component 660280;367.60;KG;1000.00;1000.00;367.60;154.00;0.00;0.00;0.00;0.00;0.00;154.00;418.92;418.92
1055253;844921;99002050;Component 99002050;51.00;L;1000.00;1000.00;51.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1055254;844922;607266;Component 607266;51.00;KG;1000.00;1000.00;51.00;288.00;0.00;0.00;0.00;0.00;0.00;288.00;5647.05;5647.05
1055255;844922;610166;Component 610166;51.00;KG;1000.00;1000.00;51.00;270.00;0.00;0.00;0.00;0.00;0.00;270.00;5294.11;5294.11
1055256;844922;610443;Component 610443;3.06;KG;1000.00;1000.00;3.06;17.56;0.00;0.00;0.00;0.00;0.00;17.56;5738.56;5738.56
1055257;844922;633341;Component 633341;51.00;KG;1000.00;1000.00;51.00;41.40;0.00;0.00;0.00;0.00;0.00;41.40;811.76;811.76
1055258;844922;634668;Component 634668;3.06;KG;1000.00;1000.00;3.06;107.30;0.00;0.00;0.00;0.00;0.00;107.30;35065.35;35065.35
1055259;844922;648435;Component 648435;2.04;KG;1000.00;1000.00;2.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1055260;844922;648644;Component 648644;10.20;KG;1000.00;1000.00;10.20;3.60;0.00;0.00;0.00;0.00;0.00;3.60;352.94;352.94
1055261;844922;648679;Component 648679;102.00;KG;1000.00;1000.00;102.00;108.00;0.00;0.00;0.00;0.00;0.00;108.00;1058.82;1058.82
1055262;844922;684614;Component 684614;2.04;KG;1000.00;1000.00;2.04;20.45;0.00;0.00;0.00;0.00;0.00;20.45;10024.50;10024.50
1055263;844922;684656;Component 684656;3.06;KG;1000.00;1000.00;3.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1055264;844922;685022;Component 685022;15.30;KG;1000.00;1000.00;15.30;14.00;0.00;0.00;0.00;0.00;0.00;14.00;915.03;915.03
1055265;844922;99002050;Component 99002050;726.24;L;1000.00;1000.00;726.24;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1055266;844923;607266;Component 607266;51.00;KG;1000.00;1000.00;51.00;288.00;0.00;0.00;0.00;0.00;0.00;288.00;5647.05;5647.05
1055267;844923;610166;Component 610166;51.00;KG;1000.00;1000.00;51.00;270.00;0.00;0.00;0.00;0.00;0.00;270.00;5294.11;5294.11
1055268;844923;610443;Component 610443;2.04;KG;1000.00;1000.00;2.04;17.56;0.00;0.00;0.00;0.00;0.00;17.56;8607.84;8607.84
1055269;844923;633341;Component 633341;51.00;KG;1000.00;1000.00;51.00;41.40;0.00;0.00;0.00;0.00;0.00;41.40;811.76;811.76
1055270;844923;634668;Component 634668;3.06;KG;1000.00;1000.00;3.06;107.30;0.00;0.00;0.00;0.00;0.00;107.30;35065.35;35065.35
1055271;844923;648435;Component 648435;2.04;KG;1000.00;1000.00;2.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1055272;844923;648644;Component 648644;10.20;KG;1000.00;1000.00;10.20;3.60;0.00;0.00;0.00;0.00;0.00;3.60;352.94;352.94
1055273;844923;648679;Component 648679;102.00;KG;1000.00;1000.00;102.00;108.00;0.00;0.00;0.00;0.00;0.00;108.00;1058.82;1058.82
1055274;844923;684614;Component 684614;2.04;KG;1000.00;1000.00;2.04;20.45;0.00;0.00;0.00;0.00;0.00;20.45;10024.50;10024.50
1055275;844923;684656;Component 684656;2.04;KG;1000.00;1000.00;2.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1055276;844923;685022;Component 685022;15.30;KG;1000.00;1000.00;15.30;14.00;0.00;0.00;0.00;0.00;0.00;14.00;915.03;915.03
1055277;844923;99002050;Component 99002050;728.28;L;1000.00;1000.00;728.28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1055278;855004;607266;Component 607266;33.96;KG;1000.00;1000.00;33.96;288.00;0.00;0.00;0.00;0.00;0.00;288.00;8479.06;8479.06
1055279;855004;608636;Component 608636;1.02;KG;1000.00;1000.00;1.02;28.67;0.00;0.00;0.00;0.00;0.00;28.67;28115.68;28115.68
1055280;855004;610174;Component 610174;12.24;KG;1000.00;1000.00;12.24;15.00;0.00;0.00;0.00;0.00;0.00;15.00;1225.49;1225.49
1055281;855004;610443;Component 610443;15.30;KG;1000.00;1000.00;15.30;17.56;0.00;0.00;0.00;0.00;0.00;17.56;1147.71;1147.71
1055282;855004;634697;Component 634697;1.02;KG;1000.00;1000.00;1.02;22.40;0.00;0.00;0.00;0.00;0.00;22.40;21960.78;21960.78
1055283;855004;645612;Component 645612;153.00;KG;1000.00;1000.00;153.00;522.50;0.00;0.00;0.00;0.00;0.00;522.50;3415.03;3415.03
1055284;855004;695160;Component 695160;2.04;KG;1000.00;1000.00;2.04;14.83;0.00;0.00;0.00;0.00;0.00;14.83;7269.60;7269.60
1055285;855004;99002050;Component 99002050;801.41;L;1000.00;1000.00;801.41;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1055286;855025;602201;Component 602201;5.10;KG;1000.00;1000.00;5.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1055287;855025;608636;Component 608636;2.04;KG;1000.00;1000.00;2.04;28.67;0.00;0.00;0.00;0.00;0.00;28.67;14057.84;14057.84
1055288;855025;610168;Component 610168;61.20;KG;1000.00;1000.00;61.20;24.80;0.00;0.00;0.00;0.00;0.00;24.80;405.22;405.22
1055289;855025;633672;Component 633672;81.60;KG;1000.00;1000.00;81.60;1079.90;0.00;0.00;0.00;0.00;0.00;1079.90;13234.06;13234.06
1055290;855025;634697;Component 634697;1.02;KG;1000.00;1000.00;1.02;22.40;0.00;0.00;0.00;0.00;0.00;22.40;21960.78;21960.78
1055291;855025;643951;Component 643951;51.00;KG;1000.00;1000.00;51.00;61.00;0.00;0.00;0.00;0.00;0.00;61.00;1196.07;1196.07
1055292;855025;645082;Component 645082;81.60;KG;1000.00;1000.00;81.60;78.80;0.00;0.00;0.00;0.00;0.00;78.80;965.68;965.68
1055293;855025;645089;Component 645089;30.60;KG;1000.00;1000.00;30.60;0.20;0.00;0.00;0.00;0.00;0.00;0.20;6.53;6.53
1055294;855025;645612;Component 645612;51.00;KG;1000.00;1000.00;51.00;522.50;0.00;0.00;0.00;0.00;0.00;522.50;10245.09;10245.09
1055295;855025;660247;Component 660247;30.60;KG;1000.00;1000.00;30.60;8667.50;0.00;0.00;0.00;0.00;0.00;8667.50;283251.63;283251.63
1055296;855025;684614;Component 684614;3.06;KG;1000.00;1000.00;3.06;20.45;0.00;0.00;0.00;0.00;0.00;20.45;6683.00;6683.00
1055297;855025;695168;Component 695168;4.08;KG;1000.00;1000.00;4.08;0.06;0.00;0.00;0.00;0.00;0.00;0.06;14.70;14.70
1055298;855025;99002050;Component 99002050;617.10;L;1000.00;1000.00;617.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1055299;855027;602201;Component 602201;7.14;KG;1000.00;1000.00;7.14;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1055300;855027;610162;Component 610162;20.40;KG;1000.00;1000.00;20.40;287.50;0.00;0.00;0.00;0.00;0.00;287.50;14093.13;14093.13
1055301;855027;610228;Component 610228;40.80;KG;1000.00;1000.00;40.80;58.50;0.00;0.00;0.00;0.00;0.00;58.50;1433.82;1433.82
1055302;855027;610443;Component 610443;2.04;KG;1000.00;1000.00;2.04;17.56;0.00;0.00;0.00;0.00;0.00;17.56;8607.84;8607.84
1055303;855027;630256;Component 630256;61.20;KG;1000.00;1000.00;61.20;193.40;0.00;0.00;0.00;0.00;0.00;193.40;3160.13;3160.13
1055304;855027;631041;Component 631041;6.17;KG;1000.00;1000.00;6.17;166.10;0.00;0.00;0.00;0.00;0.00;166.10;26916.22;26916.22
1055305;855027;638456;Component 638456;3.06;KG;1000.00;1000.00;3.06;14.60;0.00;0.00;0.00;0.00;0.00;14.60;4771.24;4771.24
1055306;855027;644805;Component 644805;51.00;KG;1000.00;1000.00;51.00;37.50;0.00;0.00;0.00;0.00;0.00;37.50;735.29;735.29
1055307;855027;645076;Component 645076;10.20;KG;1000.00;1000.00;10.20;223.00;0.00;0.00;0.00;0.00;0.00;223.00;21862.74;21862.74
1055308;855027;645614;Component 645614;183.60;KG;1000.00;1000.00;183.60;76.50;0.00;0.00;0.00;0.00;0.00;76.50;416.66;416.66
1055309;855027;645697;Component 645697;0.51;KG;1000.00;1000.00;0.51;0.28;0.00;0.00;20.00;0.00;0.00;20.28;564.70;39780.39
1055310;855027;648425;Component 648425;5.10;KG;1000.00;1000.00;5.10;24.75;0.00;0.00;0.00;0.00;0.00;24.75;4852.94;4852.94
1055311;855027;648639;Component 648639;51.00;KG;1000.00;1000.00;51.00;11.00;0.00;0.00;0.00;0.00;0.00;11.00;215.68;215.68
1055312;855027;660247;Component 660247;51.00;KG;1000.00;1000.00;51.00;8667.50;0.00;0.00;0.00;0.00;0.00;8667.50;169950.98;169950.98
1055313;855027;684651;Component 684651;1.02;KG;1000.00;1000.00;1.02;2.96;0.00;0.00;0.00;0.00;0.00;2.96;2901.96;2901.96
1055314;855027;685694;Component 685694;10.20;KG;1000.00;1000.00;10.20;14.90;0.00;0.00;0.00;7.90;0.00;22.80;1460.78;1460.78
1055315;855027;99002050;Component 99002050;515.55;L;1000.00;1000.00;515.55;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1055316;855036;605011;Component 605011;6.12;KG;1000.00;1000.00;6.12;54.44;0.00;0.00;0.00;0.00;0.00;54.44;8895.42;8895.42
1055317;855036;608636;Component 608636;0.51;KG;1000.00;1000.00;0.51;28.67;0.00;0.00;0.00;0.00;0.00;28.67;56231.37;56231.37
1055318;855036;610262;Component 610262;46.10;KG;1000.00;1000.00;46.10;3651.54;0.00;0.00;21940.00;0.00;0.00;25591.54;79202.41;555083.02
1055319;855036;610443;Component 610443;10.20;KG;1000.00;1000.00;10.20;17.56;0.00;0.00;0.00;0.00;0.00;17.56;1721.56;1721.56
1055320;855036;645006;Component 645006;10.20;KG;1000.00;1000.00;10.20;32.28;0.00;0.00;0.00;0.00;0.00;32.28;3164.70;3164.70
1055321;855036;645685;Component 645685;5.10;KG;1000.00;1000.00;5.10;0.05;0.00;0.00;0.00;0.00;0.00;0.05;9.80;9.80
1055322;855036;660048;Component 660048;153.00;KG;1000.00;1000.00;153.00;3844.90;0.00;0.00;0.00;0.00;0.00;3844.90;25130.06;25130.06
1055323;855036;695090;Component 695090;3.0e-03;KG;1000.00;1000.00;3.0e-03;0.59;0.00;0.00;0.00;0.00;0.00;0.59;197666.66;197666.66
1055324;855036;695160;Component 695160;2.85;KG;1000.00;1000.00;2.85;14.83;0.00;0.00;0.00;0.00;0.00;14.83;5192.57;5192.57
1055325;855036;695187;Component 695187;40.80;KG;1000.00;1000.00;40.80;58.20;0.00;0.00;0.00;0.00;0.00;58.20;1426.47;1426.47
1055326;855036;99002050;Component 99002050;745.10;L;1000.00;1000.00;745.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1055327;855041;607274;Component 607274;0.10;KG;1000.00;1000.00;0.10;34.34;0.00;0.00;0.00;21.50;0.00;55.84;336666.66;336666.66
1055328;855041;609206;Component 609206;10.20;KG;1000.00;1000.00;10.20;6.30;0.00;0.00;0.00;0.00;0.00;6.30;617.64;617.64
1055329;855041;634056;Component 634056;0.20;KG;1000.00;1000.00;0.20;22.60;0.00;0.00;0.00;0.00;0.00;22.60;110784.31;110784.31
1055330;855041;638608;Component 638608;2.04;KG;1000.00;1000.00;2.04;49.20;0.00;0.00;0.00;0.00;0.00;49.20;24117.64;24117.64
1055331;855041;645007;Component 645007;6.12;KG;1000.00;1000.00;6.12;180.80;0.00;0.00;0.00;51.00;0.00;231.80;29542.48;29542.48
1055332;855041;645678;Component 645678;8.16;KG;1000.00;1000.00;8.16;12.00;0.00;0.00;0.00;0.00;0.00;12.00;1470.58;1470.58
1055333;855041;645681;Component 645681;30.60;KG;1000.00;1000.00;30.60;2.50;0.00;0.00;0.00;0.00;0.00;2.50;81.69;81.69
1055334;855041;695160;Component 695160;0.30;KG;1000.00;1000.00;0.30;14.83;0.00;0.00;0.00;0.00;0.00;14.83;48464.05;48464.05
1055335;855041;99002050;Component 99002050;962.26;L;1000.00;1000.00;962.26;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1055336;855042;605218;Component 605218;5.10;KG;1000.00;1000.00;5.10;0.30;0.00;0.00;0.00;0.00;0.00;0.30;58.82;58.82
1055337;855042;607128;Component 607128;0.20;KG;1000.00;1000.00;0.20;9.90;0.00;0.00;0.00;0.00;0.00;9.90;48558.82;48558.82
1055338;855042;608636;Component 608636;3.06;KG;1000.00;1000.00;3.06;28.67;0.00;0.00;0.00;0.00;0.00;28.67;9371.89;9371.89
1055339;855042;610174;Component 610174;5.10;KG;1000.00;1000.00;5.10;15.00;0.00;0.00;0.00;0.00;0.00;15.00;2941.17;2941.17
1055340;855042;610186;Component 610186;7.14;KG;1000.00;1000.00;7.14;19.40;0.00;0.00;0.00;0.00;0.00;19.40;2717.08;2717.08
1055341;855042;610443;Component 610443;5.71;KG;1000.00;1000.00;5.71;17.56;0.00;0.00;0.00;0.00;0.00;17.56;3074.22;3074.22
1055342;855042;630256;Component 630256;51.00;KG;1000.00;1000.00;51.00;193.40;0.00;0.00;0.00;0.00;0.00;193.40;3792.15;3792.15
1055343;855042;634668;Component 634668;5.10;KG;1000.00;1000.00;5.10;107.30;0.00;0.00;0.00;0.00;0.00;107.30;21039.21;21039.21
1055344;855042;645016;Component 645016;20.40;KG;1000.00;1000.00;20.40;2.80;0.00;0.00;0.00;0.00;0.00;2.80;137.25;137.25
1055345;855042;645088;Component 645088;20.40;KG;1000.00;1000.00;20.40;204.82;0.00;0.00;0.00;0.00;0.00;204.82;10040.19;10040.19
1055346;855042;645501;Component 645501;102.00;KG;1000.00;1000.00;102.00;82.20;0.00;0.00;0.00;0.00;0.00;82.20;805.88;805.88
1055347;855042;645697;Component 645697;0.51;KG;1000.00;1000.00;0.51;0.28;0.00;0.00;20.00;0.00;0.00;20.28;564.70;39780.39
1055348;855042;648668;Component 648668;71.40;KG;1000.00;1000.00;71.40;1.00;0.00;0.00;0.00;0.00;0.00;1.00;14.00;14.00
1055349;855042;648695;Component 648695;5.10;KG;1000.00;1000.00;5.10;9.05;0.00;0.00;50.00;0.00;0.00;59.05;1774.50;11578.43
1055350;855042;660247;Component 660247;51.00;KG;1000.00;1000.00;51.00;8667.50;0.00;0.00;0.00;0.00;0.00;8667.50;169950.98;169950.98
1055351;855042;685037;Component 685037;51.00;KG;1000.00;1000.00;51.00;39.20;0.00;0.00;0.00;0.00;0.00;39.20;768.62;768.62
